Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Tue Aug 29 13:08:33 2023
| Host         : GF76 running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -file /home/albertojor/GitHub/Chisel/Tesis/freedom/builds/e300artydevkit/obj/report/utilization.txt
| Design       : E300ArtyDevKitFPGAChip
| Device       : xc7a100tcsg324-1
| Speed File   : -1
| Design State : Physopt postRoute
------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-----------------------------------------------------+---------------------------------------------+------------+------------+---------+------+-------+--------+--------+------------+
|                       Instance                      |                    Module                   | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP Blocks |
|           dmOuter                                   |                          TLDebugModuleOuter |         14 |         14 |       0 |    0 |    16 |      0 |      0 |          0 |
|             DMCONTROL                               |                 AsyncResetRegVec_w32_i0_346 |         14 |         14 |       0 |    0 |    15 |      0 |      0 |          0 |
|               reg_0                                 |                           AsyncResetReg_349 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_1                                 |                           AsyncResetReg_350 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_16                                |                           AsyncResetReg_351 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_17                                |                           AsyncResetReg_352 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_18                                |                           AsyncResetReg_353 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_19                                |                           AsyncResetReg_354 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_20                                |                           AsyncResetReg_355 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_21                                |                           AsyncResetReg_356 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_22                                |                           AsyncResetReg_357 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_23                                |                           AsyncResetReg_358 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_24                                |                           AsyncResetReg_359 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_25                                |                           AsyncResetReg_360 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_28                                |                           AsyncResetReg_361 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_30                                |                           AsyncResetReg_362 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_31                                |                           AsyncResetReg_363 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|             debugInterrupts                         |                  AsyncResetRegVec_w1_i0_347 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_0                                 |                           AsyncResetReg_348 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           dmiXbar                                   |                                    TLXbar_7 |          2 |          2 |       0 |    0 |     2 |      0 |      0 |          0 |
|       dmiResetCatch                                 |                        ResetCatchAndSync_d3 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|         AsyncResetSynchronizerShiftReg_w1_d3_i0     | AsyncResetSynchronizerShiftReg_w1_d3_i0_339 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|           sync_0                                    |                  AsyncResetRegVec_w1_i0_340 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_0                                   |                           AsyncResetReg_345 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           sync_1                                    |                  AsyncResetRegVec_w1_i0_341 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_0                                   |                           AsyncResetReg_344 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           sync_2                                    |                  AsyncResetRegVec_w1_i0_342 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_0                                   |                           AsyncResetReg_343 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|       dtm                                           |                    DebugTransportModuleJTAG |         59 |         59 |       0 |    0 |   169 |      0 |      0 |          0 |
|         (dtm)                                       |                    DebugTransportModuleJTAG |         13 |         13 |       0 |    0 |    47 |      0 |      0 |          0 |
|         JtagBypassChain                             |                             JtagBypassChain |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         JtagTapController                           |                           JtagTapController |         42 |         42 |       0 |    0 |    16 |      0 |      0 |          0 |
|           (JtagTapController)                       |                           JtagTapController |          3 |          3 |       0 |    0 |     7 |      0 |      0 |          0 |
|           irChain                                   |                        CaptureUpdateChain_2 |          0 |          0 |       0 |    0 |     5 |      0 |      0 |          0 |
|           stateMachine                              |                            JtagStateMachine |         39 |         39 |       0 |    0 |     4 |      0 |      0 |          0 |
|             currStateReg                            |                     AsyncResetRegVec_w4_i15 |         39 |         39 |       0 |    0 |     4 |      0 |      0 |          0 |
|               reg_0                                 |               AsyncResetReg__parameterized0 |         32 |         32 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_1                                 |           AsyncResetReg__parameterized0_336 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_2                                 |           AsyncResetReg__parameterized0_337 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|               reg_3                                 |           AsyncResetReg__parameterized0_338 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|         dmiAccessChain                              |                        CaptureUpdateChain_1 |          5 |          5 |       0 |    0 |    41 |      0 |      0 |          0 |
|         dtmInfoChain                                |                          CaptureUpdateChain |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|         idcodeChain                                 |                                CaptureChain |          0 |          0 |       0 |    0 |    32 |      0 |      0 |          0 |
|       gpio_0_1                                      |                                      TLGPIO |        393 |        377 |       0 |   16 |   591 |      0 |      0 |          0 |
|         (gpio_0_1)                                  |                                      TLGPIO |         92 |         92 |       0 |    0 |   402 |      0 |      0 |          0 |
|         ieReg                                       |                     AsyncResetRegVec_w32_i0 |          5 |          5 |       0 |    0 |    32 |      0 |      0 |          0 |
|           reg_0                                     |                           AsyncResetReg_304 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_1                                     |                           AsyncResetReg_305 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_10                                    |                           AsyncResetReg_306 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_11                                    |                           AsyncResetReg_307 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_12                                    |                           AsyncResetReg_308 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_13                                    |                           AsyncResetReg_309 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_14                                    |                           AsyncResetReg_310 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_15                                    |                           AsyncResetReg_311 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_16                                    |                           AsyncResetReg_312 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_17                                    |                           AsyncResetReg_313 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_18                                    |                           AsyncResetReg_314 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_19                                    |                           AsyncResetReg_315 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_2                                     |                           AsyncResetReg_316 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_20                                    |                           AsyncResetReg_317 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_21                                    |                           AsyncResetReg_318 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_22                                    |                           AsyncResetReg_319 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_23                                    |                           AsyncResetReg_320 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_24                                    |                           AsyncResetReg_321 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_25                                    |                           AsyncResetReg_322 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_26                                    |                           AsyncResetReg_323 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_27                                    |                           AsyncResetReg_324 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_28                                    |                           AsyncResetReg_325 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_29                                    |                           AsyncResetReg_326 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_3                                     |                           AsyncResetReg_327 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_30                                    |                           AsyncResetReg_328 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_31                                    |                           AsyncResetReg_329 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_4                                     |                           AsyncResetReg_330 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_5                                     |                           AsyncResetReg_331 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_6                                     |                           AsyncResetReg_332 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_7                                     |                           AsyncResetReg_333 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_8                                     |                           AsyncResetReg_334 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_9                                     |                           AsyncResetReg_335 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         inSyncReg                                   |                 SynchronizerShiftReg_w32_d3 |         74 |         58 |       0 |   16 |    29 |      0 |      0 |          0 |
|         intsource                                   |                    IntSyncCrossingSource_10 |         61 |         61 |       0 |    0 |    32 |      0 |      0 |          0 |
|           AsyncResetRegVec_w32_i0                   |                 AsyncResetRegVec_w32_i0_271 |         61 |         61 |       0 |    0 |    32 |      0 |      0 |          0 |
|             reg_0                                   |                           AsyncResetReg_272 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_1                                   |                           AsyncResetReg_273 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_10                                  |                           AsyncResetReg_274 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_11                                  |                           AsyncResetReg_275 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_12                                  |                           AsyncResetReg_276 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_13                                  |                           AsyncResetReg_277 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_14                                  |                           AsyncResetReg_278 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_15                                  |                           AsyncResetReg_279 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_16                                  |                           AsyncResetReg_280 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_17                                  |                           AsyncResetReg_281 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_18                                  |                           AsyncResetReg_282 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_19                                  |                           AsyncResetReg_283 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_2                                   |                           AsyncResetReg_284 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_20                                  |                           AsyncResetReg_285 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_21                                  |                           AsyncResetReg_286 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_22                                  |                           AsyncResetReg_287 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_23                                  |                           AsyncResetReg_288 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_24                                  |                           AsyncResetReg_289 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_25                                  |                           AsyncResetReg_290 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_26                                  |                           AsyncResetReg_291 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_27                                  |                           AsyncResetReg_292 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_28                                  |                           AsyncResetReg_293 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_29                                  |                           AsyncResetReg_294 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_3                                   |                           AsyncResetReg_295 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_30                                  |                           AsyncResetReg_296 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_31                                  |                           AsyncResetReg_297 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_4                                   |                           AsyncResetReg_298 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_5                                   |                           AsyncResetReg_299 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_6                                   |                           AsyncResetReg_300 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_7                                   |                           AsyncResetReg_301 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_8                                   |                           AsyncResetReg_302 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_9                                   |                           AsyncResetReg_303 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|         iofEnReg                                    |                 AsyncResetRegVec_w32_i0_172 |         92 |         92 |       0 |    0 |    32 |      0 |      0 |          0 |
|           reg_0                                     |                           AsyncResetReg_239 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_1                                     |                           AsyncResetReg_240 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_10                                    |                           AsyncResetReg_241 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_11                                    |                           AsyncResetReg_242 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_12                                    |                           AsyncResetReg_243 |          4 |          4 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_13                                    |                           AsyncResetReg_244 |          4 |          4 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_14                                    |                           AsyncResetReg_245 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_15                                    |                           AsyncResetReg_246 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_16                                    |                           AsyncResetReg_247 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_17                                    |                           AsyncResetReg_248 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_18                                    |                           AsyncResetReg_249 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_19                                    |                           AsyncResetReg_250 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_2                                     |                           AsyncResetReg_251 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_20                                    |                           AsyncResetReg_252 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_21                                    |                           AsyncResetReg_253 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_22                                    |                           AsyncResetReg_254 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_23                                    |                           AsyncResetReg_255 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_24                                    |                           AsyncResetReg_256 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_25                                    |                           AsyncResetReg_257 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_26                                    |                           AsyncResetReg_258 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_27                                    |                           AsyncResetReg_259 |          4 |          4 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_28                                    |                           AsyncResetReg_260 |          4 |          4 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_29                                    |                           AsyncResetReg_261 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_3                                     |                           AsyncResetReg_262 |          4 |          4 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_30                                    |                           AsyncResetReg_263 |          4 |          4 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_31                                    |                           AsyncResetReg_264 |          4 |          4 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_4                                     |                           AsyncResetReg_265 |          4 |          4 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_5                                     |                           AsyncResetReg_266 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_6                                     |                           AsyncResetReg_267 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_7                                     |                           AsyncResetReg_268 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_8                                     |                           AsyncResetReg_269 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_9                                     |                           AsyncResetReg_270 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |          0 |
|         oeReg                                       |                 AsyncResetRegVec_w32_i0_173 |         38 |         38 |       0 |    0 |    32 |      0 |      0 |          0 |
|           reg_0                                     |                           AsyncResetReg_207 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_1                                     |                           AsyncResetReg_208 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_10                                    |                           AsyncResetReg_209 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_11                                    |                           AsyncResetReg_210 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_12                                    |                           AsyncResetReg_211 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_13                                    |                           AsyncResetReg_212 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_14                                    |                           AsyncResetReg_213 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_15                                    |                           AsyncResetReg_214 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_16                                    |                           AsyncResetReg_215 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_17                                    |                           AsyncResetReg_216 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_18                                    |                           AsyncResetReg_217 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_19                                    |                           AsyncResetReg_218 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_2                                     |                           AsyncResetReg_219 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_20                                    |                           AsyncResetReg_220 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_21                                    |                           AsyncResetReg_221 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_22                                    |                           AsyncResetReg_222 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_23                                    |                           AsyncResetReg_223 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_24                                    |                           AsyncResetReg_224 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_25                                    |                           AsyncResetReg_225 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_26                                    |                           AsyncResetReg_226 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_27                                    |                           AsyncResetReg_227 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_28                                    |                           AsyncResetReg_228 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_29                                    |                           AsyncResetReg_229 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_3                                     |                           AsyncResetReg_230 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_30                                    |                           AsyncResetReg_231 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_31                                    |                           AsyncResetReg_232 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_4                                     |                           AsyncResetReg_233 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_5                                     |                           AsyncResetReg_234 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_6                                     |                           AsyncResetReg_235 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_7                                     |                           AsyncResetReg_236 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_8                                     |                           AsyncResetReg_237 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_9                                     |                           AsyncResetReg_238 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|         pueReg                                      |                 AsyncResetRegVec_w32_i0_174 |         32 |         32 |       0 |    0 |    32 |      0 |      0 |          0 |
|           reg_0                                     |                           AsyncResetReg_175 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_1                                     |                           AsyncResetReg_176 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_10                                    |                           AsyncResetReg_177 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_11                                    |                           AsyncResetReg_178 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_12                                    |                           AsyncResetReg_179 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_13                                    |                           AsyncResetReg_180 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_14                                    |                           AsyncResetReg_181 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_15                                    |                           AsyncResetReg_182 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_16                                    |                           AsyncResetReg_183 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_17                                    |                           AsyncResetReg_184 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_18                                    |                           AsyncResetReg_185 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_19                                    |                           AsyncResetReg_186 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_2                                     |                           AsyncResetReg_187 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_20                                    |                           AsyncResetReg_188 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_21                                    |                           AsyncResetReg_189 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_22                                    |                           AsyncResetReg_190 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_23                                    |                           AsyncResetReg_191 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_24                                    |                           AsyncResetReg_192 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_25                                    |                           AsyncResetReg_193 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_26                                    |                           AsyncResetReg_194 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_27                                    |                           AsyncResetReg_195 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_28                                    |                           AsyncResetReg_196 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_29                                    |                           AsyncResetReg_197 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_3                                     |                           AsyncResetReg_198 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_30                                    |                           AsyncResetReg_199 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_31                                    |                           AsyncResetReg_200 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_4                                     |                           AsyncResetReg_201 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_5                                     |                           AsyncResetReg_202 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_6                                     |                           AsyncResetReg_203 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_7                                     |                           AsyncResetReg_204 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_8                                     |                           AsyncResetReg_205 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_9                                     |                           AsyncResetReg_206 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|       i2c_0_1                                       |                                       TLI2C |        124 |        124 |       0 |    0 |   119 |      0 |      0 |          0 |
|         (i2c_0_1)                                   |                                       TLI2C |        123 |        123 |       0 |    0 |   118 |      0 |      0 |          0 |
|         intsource                                   |                 IntSyncCrossingSource_3_169 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           AsyncResetRegVec_w1_i0                    |                  AsyncResetRegVec_w1_i0_170 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_0                                   |                           AsyncResetReg_171 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|       intsink_1                                     |                       IntSyncCrossingSink_4 |          2 |          0 |       0 |    2 |     2 |      0 |      0 |          0 |
|         SynchronizerShiftReg_w2_d3                  |                  SynchronizerShiftReg_w2_d3 |          2 |          0 |       0 |    2 |     2 |      0 |      0 |          0 |
|       intsource                                     |                     IntSyncCrossingSource_2 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|         AsyncResetRegVec_w2_i0                      |                      AsyncResetRegVec_w2_i0 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|           reg_0                                     |                           AsyncResetReg_167 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_1                                     |                           AsyncResetReg_168 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|       intsource_1                                   |                     IntSyncCrossingSource_3 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         AsyncResetRegVec_w1_i0                      |                  AsyncResetRegVec_w1_i0_165 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           reg_0                                     |                           AsyncResetReg_166 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|       maskROM                                       |                                   TLMaskROM |         23 |         23 |       0 |    0 |    73 |      0 |      0 |          0 |
|         (maskROM)                                   |                                   TLMaskROM |         21 |         21 |       0 |    0 |    41 |      0 |      0 |          0 |
|         rom                                         |                                     BootROM |          2 |          2 |       0 |    0 |    32 |      0 |      0 |          0 |
|       pbus                                          |                              PeripheryBus_1 |       2018 |       1816 |     202 |    0 |   586 |      0 |      0 |          0 |
|         atomics                                     |                          TLAtomicAutomata_1 |        224 |        224 |       0 |    0 |   140 |      0 |      0 |          0 |
|         buffer                                      |                                 TLBuffer_10 |        287 |        201 |      86 |    0 |     6 |      0 |      0 |          0 |
